"","City Name","Type","Package","Variety","Sub Variety","Grade","Date","Low Price","High Price","Mostly Low","Mostly High","Origin","Origin District","Item Size","Color","Environment","Unit of Sale","Quality","Condition","Appearance","Storage","Crop","Repack","Trans Mode","...25","...26"
"912","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"10/1/16",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"913","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"10/8/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"914","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"10/8/16",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"915","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"10/15/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"916","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"10/15/16",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"917","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"10/22/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"918","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"10/22/16",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"919","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"10/29/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"920","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"10/29/16",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"921","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"9/2/17",160,160,160,160,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"922","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"9/9/17",160,160,160,160,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"923","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"9/16/17",160,175,160,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"924","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"9/23/17",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"925","COLUMBIA",NA,"24 inch bins","CINDERELLA",NA,NA,"9/30/17",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"926","COLUMBIA",NA,"24 inch bins","FAIRYTALE",NA,NA,"9/24/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"927","COLUMBIA",NA,"24 inch bins","FAIRYTALE",NA,NA,"10/1/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"928","COLUMBIA",NA,"24 inch bins","FAIRYTALE",NA,NA,"10/1/16",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"929","COLUMBIA",NA,"24 inch bins","FAIRYTALE",NA,NA,"10/8/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"930","COLUMBIA",NA,"24 inch bins","FAIRYTALE",NA,NA,"10/8/16",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"931","COLUMBIA",NA,"24 inch bins","FAIRYTALE",NA,NA,"10/15/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"932","COLUMBIA",NA,"24 inch bins","FAIRYTALE",NA,NA,"10/15/16",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"933","COLUMBIA",NA,"24 inch bins","FAIRYTALE",NA,NA,"10/22/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"934","COLUMBIA",NA,"24 inch bins","FAIRYTALE",NA,NA,"10/22/16",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"935","COLUMBIA",NA,"24 inch bins","FAIRYTALE",NA,NA,"10/29/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"936","COLUMBIA",NA,"24 inch bins","FAIRYTALE",NA,NA,"10/29/16",175,175,175,175,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"937","COLUMBIA",NA,"1 1/9 bushel cartons","PIE TYPE",NA,NA,"9/30/17",20,20,20,20,"MICHIGAN",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"938","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"9/24/16",250,250,250,250,"NORTH CAROLINA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"939","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"9/24/16",200,200,200,200,"VIRGINIA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"940","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/1/16",250,250,250,250,"NORTH CAROLINA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"941","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/1/16",225,225,225,225,"PENNSYLVANIA",NA,"med-lge","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"942","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/1/16",185,185,185,185,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"943","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/1/16",250,250,250,250,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"944","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/1/16",200,200,200,200,"VIRGINIA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"945","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/8/16",250,250,250,250,"NORTH CAROLINA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"946","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/8/16",225,225,225,225,"PENNSYLVANIA",NA,"med-lge","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"947","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/8/16",185,185,185,185,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"948","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/8/16",250,250,250,250,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"949","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/8/16",200,200,200,200,"VIRGINIA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"950","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/15/16",250,250,250,250,"NORTH CAROLINA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"951","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/15/16",185,185,185,185,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"952","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/15/16",225,225,225,225,"PENNSYLVANIA",NA,"med-lge","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"953","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/15/16",250,250,250,250,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"954","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/15/16",200,200,200,200,"VIRGINIA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"955","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/22/16",250,250,250,250,"NORTH CAROLINA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"956","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/22/16",225,225,225,225,"PENNSYLVANIA",NA,"med-lge","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"957","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/22/16",185,185,185,185,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"958","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/22/16",250,250,250,250,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"959","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/22/16",200,200,200,200,"VIRGINIA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"960","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/29/16",250,250,250,250,"NORTH CAROLINA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"961","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/29/16",185,185,185,185,"PENNSYLVANIA",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"962","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/29/16",225,225,225,225,"PENNSYLVANIA",NA,"med-lge","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"963","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/29/16",250,250,250,250,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"964","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"10/29/16",200,200,200,200,"VIRGINIA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"965","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"9/2/17",200,200,200,200,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"966","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"9/9/17",200,200,200,200,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"967","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"9/16/17",200,200,200,200,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"968","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"9/16/17",200,200,200,200,"VIRGINIA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"969","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"9/23/17",200,200,200,200,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"970","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"9/23/17",200,200,200,200,"VIRGINIA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"971","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"9/30/17",200,200,200,200,"PENNSYLVANIA",NA,"lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"972","COLUMBIA",NA,"24 inch bins","PIE TYPE",NA,NA,"9/30/17",200,200,200,200,"VIRGINIA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"973","COLUMBIA",NA,"36 inch bins","PIE TYPE",NA,NA,"10/1/16",200,200,200,200,"PENNSYLVANIA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"974","COLUMBIA",NA,"36 inch bins","PIE TYPE",NA,NA,"10/8/16",200,200,200,200,"PENNSYLVANIA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"975","COLUMBIA",NA,"36 inch bins","PIE TYPE",NA,NA,"10/15/16",200,200,200,200,"PENNSYLVANIA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"976","COLUMBIA",NA,"36 inch bins","PIE TYPE",NA,NA,"10/22/16",200,200,200,200,"PENNSYLVANIA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"977","COLUMBIA",NA,"36 inch bins","PIE TYPE",NA,NA,"10/29/16",200,200,200,200,"PENNSYLVANIA",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"978","COLUMBIA",NA,"bushel cartons","PIE TYPE",NA,NA,"9/24/16",19,19,19,19,"MICHIGAN",NA,"med","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"979","COLUMBIA",NA,"bushel cartons","PIE TYPE",NA,NA,"10/1/16",19,19,19,19,"MICHIGAN",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"980","COLUMBIA",NA,"bushel cartons","PIE TYPE",NA,NA,"10/8/16",19,19,19,19,"MICHIGAN",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"981","COLUMBIA",NA,"bushel cartons","PIE TYPE",NA,NA,"10/15/16",19,19,19,19,"MICHIGAN",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"982","COLUMBIA",NA,"bushel cartons","PIE TYPE",NA,NA,"10/22/16",19,19,19,19,"MICHIGAN",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"983","COLUMBIA",NA,"bushel cartons","PIE TYPE",NA,NA,"10/29/16",19,19,19,19,"MICHIGAN",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"984","COLUMBIA",NA,"bushel cartons","PIE TYPE",NA,NA,"11/5/16",19,19,19,19,"MICHIGAN",NA,"med-lge","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"985","COLUMBIA",NA,"bushel cartons","PIE TYPE",NA,NA,"9/23/17",20,20,20,20,"MICHIGAN",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"986","COLUMBIA",NA,"24 inch bins","BLUE TYPE",NA,NA,"9/24/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"987","COLUMBIA",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/1/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"988","COLUMBIA",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/1/16",200,200,200,200,"PENNSYLVANIA",NA,"med-lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"989","COLUMBIA",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/8/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"990","COLUMBIA",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/8/16",200,200,200,200,"PENNSYLVANIA",NA,"med-lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"991","COLUMBIA",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/15/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"992","COLUMBIA",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/15/16",200,200,200,200,"PENNSYLVANIA",NA,"med-lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"993","COLUMBIA",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/22/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"994","COLUMBIA",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/22/16",200,200,200,200,"PENNSYLVANIA",NA,"med-lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"995","COLUMBIA",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/29/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"996","COLUMBIA",NA,"24 inch bins","BLUE TYPE",NA,NA,"10/29/16",200,200,200,200,"PENNSYLVANIA",NA,"med-lge",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"997","COLUMBIA",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"9/24/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"998","COLUMBIA",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/1/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"999","COLUMBIA",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/1/16",125,125,125,125,"PENNSYLVANIA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1000","COLUMBIA",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/8/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1001","COLUMBIA",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/8/16",125,125,125,125,"PENNSYLVANIA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1002","COLUMBIA",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/15/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1003","COLUMBIA",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/15/16",125,125,125,125,"PENNSYLVANIA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1004","COLUMBIA",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/22/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1005","COLUMBIA",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/22/16",125,125,125,125,"PENNSYLVANIA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1006","COLUMBIA",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/29/16",170,170,170,170,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1007","COLUMBIA",NA,"24 inch bins","KNUCKLE HEAD",NA,NA,"10/29/16",125,125,125,125,"PENNSYLVANIA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1008","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"9/24/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1009","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"10/1/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1010","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"10/8/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1011","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"10/15/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1012","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"10/22/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1013","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"10/29/16",200,200,200,200,"NORTH CAROLINA",NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1014","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"9/16/17",200,200,200,200,"PENNSYLVANIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1015","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"9/16/17",200,200,200,200,"VIRGINIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1016","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"9/23/17",200,200,200,200,"PENNSYLVANIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1017","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"9/23/17",200,200,200,200,"VIRGINIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1018","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"9/30/17",200,200,200,200,"PENNSYLVANIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1019","COLUMBIA",NA,"24 inch bins","MIXED HEIRLOOM VARIETIES",NA,NA,"9/30/17",200,200,200,200,"VIRGINIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1020","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"9/24/16",18,18,18,18,"MICHIGAN",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1021","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"9/24/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1022","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"9/24/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1023","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/1/16",18,18,18,18,"MICHIGAN",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1024","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/1/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1025","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/1/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1026","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/8/16",18,18,18,18,"MICHIGAN",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1027","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/8/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1028","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/8/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1029","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/15/16",18,18,18,18,"MICHIGAN",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1030","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/15/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1031","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/15/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1032","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/22/16",18,18,18,18,"MICHIGAN",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1033","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/22/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1034","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/22/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1035","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/29/16",18,18,18,18,"MICHIGAN",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1036","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/29/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","ORANGE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
"1037","COLUMBIA",NA,"1/2 bushel cartons","MINIATURE","FLAT TYPE",NA,"10/29/16",18,18,18,18,"PENNSYLVANIA",NA,"sml","WHITE",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA
